scale_group,scale,instance_idx,variant,policy_ablation,satellites,tasks,num_prefs,hv,igd,igd_norm,hv_gap_to_full_percent,seconds,seconds_per_pref,avg_scheduled,points,nd_points,reference_hv
Small,s3_n100,8,w/o trajectory-level labels,final_pair_self_cross,3,100,50,0.21398112322584373,0.12187955394121945,0.5903386530850177,30.980635549428744,0.7827529907226562,0.015655059814453125,20.02,50,4,0.3228505376298464
Small,s3_n100,8,w/o preference conditioning,final_pair_no_preference,3,100,50,0.2234353297801249,0.1483806663575895,0.7306792119029121,27.931192131598774,0.8361241817474365,0.01672248363494873,22.0,50,1,0.3228505376298464
Small,s3_n100,9,Full,final_pair_self_cross,3,100,50,0.28711416638081966,0.02494931368292243,0.09845079623846961,0.0,0.8041155338287354,0.01608231067657471,21.38,50,7,0.29240921991539254
Small,s3_n100,9,w/o exact-oracle teacher,final_pair_self_cross,3,100,50,0.25734202042854015,0.0302891063048244,0.09636823218900549,10.36944513312193,0.7571632862091064,0.015143265724182129,18.84,50,6,0.29240921991539254
Small,s3_n100,9,w/o trajectory-level labels,final_pair_self_cross,3,100,50,0.23381041854713402,0.08406693986523332,0.21707283585273718,18.56534928443243,0.8600826263427734,0.01720165252685547,20.6,50,6,0.29240921991539254
Small,s3_n100,9,w/o preference conditioning,final_pair_no_preference,3,100,50,0.19462008711911763,0.17424788244942135,0.45252565806895034,32.21508726915991,0.7232398986816406,0.014464797973632813,19.0,50,1,0.29240921991539254
Small,s3_n150,0,Full,final_pair_self_cross,3,150,50,0.2190067574927896,0.0,0.0,0.0,1.0706877708435059,0.021413755416870118,23.12,50,9,0.2190067574927896
Small,s3_n150,0,w/o exact-oracle teacher,final_pair_self_cross,3,150,50,0.15698729332678613,0.08037736042911475,0.37589597484515624,28.31851623027904,0.8814058303833008,0.017628116607666014,20.9,50,6,0.2190067574927896
Small,s3_n150,0,w/o trajectory-level labels,final_pair_self_cross,3,150,50,0.13783812002038678,0.13517606425008122,0.3916563728266192,37.062161187001344,0.8662354946136475,0.01732470989227295,21.5,50,3,0.2190067574927896
Small,s3_n150,0,w/o preference conditioning,final_pair_no_preference,3,150,50,0.15424608257316744,0.18385976356562908,0.47130963857040314,29.570172017068607,0.9869213104248047,0.019738426208496095,24.0,50,1,0.2190067574927896
Small,s3_n150,1,Full,final_pair_self_cross,3,150,50,0.20982253602563777,0.0024086440331049837,0.01255607786405166,0.0,1.1762852668762207,0.023525705337524416,23.6,50,8,0.20984378776910384
Small,s3_n150,1,w/o exact-oracle teacher,final_pair_self_cross,3,150,50,0.15896835562639694,0.0659416225743597,0.35894913941594997,24.236758053971414,1.1323773860931396,0.022647547721862792,20.26,50,6,0.20984378776910384
Small,s3_n150,1,w/o trajectory-level labels,final_pair_self_cross,3,150,50,0.15533054592536394,0.07465272531515067,0.43702114247265444,25.97051352654301,0.8946306705474854,0.017892613410949706,20.0,50,3,0.20984378776910384
Small,s3_n150,1,w/o preference conditioning,final_pair_no_preference,3,150,50,0.14881394504166254,0.15379199163537846,0.5033937404531409,29.076281385008485,0.820584774017334,0.01641169548034668,23.0,50,1,0.20984378776910384
Small,s3_n150,2,Full,final_pair_self_cross,3,150,50,0.22621205114860823,0.0,0.0,0.0,0.9636001586914062,0.019272003173828125,25.94,50,11,0.22621205114860823
Small,s3_n150,2,w/o exact-oracle teacher,final_pair_self_cross,3,150,50,0.16428523442530454,0.05908133606983393,0.31822512213698173,27.375560412836432,1.038536787033081,0.02077073574066162,20.36,50,6,0.22621205114860823
Small,s3_n150,2,w/o trajectory-level labels,final_pair_self_cross,3,150,50,0.15171432614104985,0.10894472267800039,0.3727998429093716,32.93269506610755,1.0546796321868896,0.021093592643737794,22.22,50,4,0.22621205114860823
Small,s3_n150,2,w/o preference conditioning,final_pair_no_preference,3,150,50,0.1626173501600017,0.15128868702550766,0.4324549334311916,28.112870497261216,0.9130661487579346,0.01826132297515869,27.0,50,1,0.22621205114860823
Small,s3_n150,3,Full,final_pair_self_cross,3,150,50,0.21601646415132447,0.004412803201735842,0.022026711482351996,0.0,0.889312744140625,0.0177862548828125,21.7,50,9,0.2164026728534757
Small,s3_n150,3,w/o exact-oracle teacher,final_pair_self_cross,3,150,50,0.15708655099301597,0.06803625347443168,0.28885223610475724,27.28028781964821,0.9247210025787354,0.018494420051574707,17.38,50,8,0.2164026728534757
Small,s3_n150,3,w/o trajectory-level labels,final_pair_self_cross,3,150,50,0.18859302108523976,0.03988368512750317,0.12770101953417792,12.695070801119105,1.1076018810272217,0.022152037620544435,19.96,50,8,0.2164026728534757
Small,s3_n150,3,w/o preference conditioning,final_pair_no_preference,3,150,50,0.14219546522582088,0.18235700611907468,0.49974618219831507,34.173783565770385,0.9441080093383789,0.01888216018676758,19.0,50,1,0.2164026728534757
Small,s3_n150,4,Full,final_pair_self_cross,3,150,50,0.2415436819849129,0.0,0.0,0.0,1.0634565353393555,0.02126913070678711,23.0,50,11,0.24154368198491288
Small,s3_n150,4,w/o exact-oracle teacher,final_pair_self_cross,3,150,50,0.15895496356329253,0.12827854705760078,0.38546714146629024,34.19204250880756,0.8485524654388428,0.016971049308776857,22.04,50,4,0.24154368198491288
Small,s3_n150,4,w/o trajectory-level labels,final_pair_self_cross,3,150,50,0.17138023315085998,0.11105943835905839,0.3320841904945074,29.047933797099034,0.904125452041626,0.018082509040832518,22.48,50,7,0.24154368198491288
Small,s3_n150,4,w/o preference conditioning,final_pair_no_preference,3,150,50,0.15288604090814922,0.14692848349124996,0.5236840897370106,36.70459949447212,0.8666150569915771,0.017332301139831544,23.0,50,1,0.24154368198491288
Small,s3_n150,5,Full,final_pair_self_cross,3,150,50,0.21924946034279327,0.0,0.0,0.0,0.9432024955749512,0.018864049911499023,23.02,50,6,0.21924946034279327
Small,s3_n150,5,w/o exact-oracle teacher,final_pair_self_cross,3,150,50,0.12231076787642989,0.19014631208998775,0.8589860314681429,44.21387962132321,1.029064655303955,0.0205812931060791,18.28,50,7,0.21924946034279327
Small,s3_n150,5,w/o trajectory-level labels,final_pair_self_cross,3,150,50,0.12443178762886732,0.24604931373591746,0.845511778326386,43.24647940555016,1.0581848621368408,0.021163697242736815,22.12,50,5,0.21924946034279327
Small,s3_n150,5,w/o preference conditioning,final_pair_no_preference,3,150,50,0.13948047423503881,0.11223567889268028,0.6399952081532966,36.382751402460386,0.9635665416717529,0.01927133083343506,22.0,50,1,0.21924946034279327
Small,s3_n150,6,Full,final_pair_self_cross,3,150,50,0.2195048679788592,0.0,0.0,0.0,0.8733513355255127,0.017467026710510255,23.04,50,7,0.2195048679788592
Small,s3_n150,6,w/o exact-oracle teacher,final_pair_self_cross,3,150,50,0.13751114461124908,0.14977376773802073,0.4031098957119338,37.35394304581302,0.8247542381286621,0.01649508476257324,20.48,50,3,0.2195048679788592
Small,s3_n150,6,w/o trajectory-level labels,final_pair_self_cross,3,150,50,0.13116758234776388,0.141903729491629,0.4636167796315038,40.24388454091287,0.9281859397888184,0.01856371879577637,22.08,50,5,0.2195048679788592
Small,s3_n150,6,w/o preference conditioning,final_pair_no_preference,3,150,50,0.1332383162379759,0.19193559813206326,0.7058688250693347,39.300518724346354,0.8458144664764404,0.016916289329528808,21.0,50,1,0.2195048679788592
Small,s3_n150,7,Full,final_pair_self_cross,3,150,50,0.21582015721406517,0.002696897968861305,0.003973373987953409,0.0,1.145540475845337,0.022910809516906737,21.18,50,12,0.21590345148375006
Small,s3_n150,7,w/o exact-oracle teacher,final_pair_self_cross,3,150,50,0.180825246506822,0.04157321560749794,0.2125471374703459,16.21484812122198,1.0453391075134277,0.020906782150268553,20.02,50,9,0.21590345148375006
Small,s3_n150,7,w/o trajectory-level labels,final_pair_self_cross,3,150,50,0.19303627052236685,0.06390698501372175,0.1391187464015886,10.556885411356502,1.016662359237671,0.02033324718475342,22.1,50,7,0.21590345148375006
Small,s3_n150,7,w/o preference conditioning,final_pair_no_preference,3,150,50,0.14122120790469356,0.25878969174599636,0.6139442841975704,34.56532988963551,0.8711776733398438,0.017423553466796873,21.0,50,1,0.21590345148375006
Small,s3_n150,8,Full,final_pair_self_cross,3,150,50,0.195285104278489,0.0,0.0,0.0,0.8542170524597168,0.017084341049194336,21.74,50,9,0.195285104278489
Small,s3_n150,8,w/o exact-oracle teacher,final_pair_self_cross,3,150,50,0.15670563045651018,0.08016643752854803,0.5053693474163057,19.755461618292212,0.9283225536346436,0.01856645107269287,20.48,50,5,0.195285104278489
Small,s3_n150,8,w/o trajectory-level labels,final_pair_self_cross,3,150,50,0.17558142701757293,0.035711583404155305,0.3158302890469105,10.089698000118519,0.9217724800109863,0.018435449600219728,22.54,50,8,0.195285104278489
Small,s3_n150,8,w/o preference conditioning,final_pair_no_preference,3,150,50,0.12383196746005648,0.06959907741129837,0.5837208025483206,36.58913826654992,0.8995001316070557,0.017990002632141112,19.0,50,1,0.195285104278489
Small,s3_n150,9,Full,final_pair_self_cross,3,150,50,0.2337687593740654,0.010643159343297869,0.032460837763031075,0.0,1.2282192707061768,0.024564385414123535,24.04,50,8,0.23501034571119322
Small,s3_n150,9,w/o exact-oracle teacher,final_pair_self_cross,3,150,50,0.17710027511088508,0.07189256148630312,0.36556482705060817,24.241256365869734,1.087766408920288,0.021755328178405763,22.56,50,5,0.23501034571119322
Small,s3_n150,9,w/o trajectory-level labels,final_pair_self_cross,3,150,50,0.2104706224084541,0.04781592509504104,0.1886178111968411,9.96631758152541,0.8901588916778564,0.01780317783355713,23.54,50,6,0.23501034571119322
Small,s3_n150,9,w/o preference conditioning,final_pair_no_preference,3,150,50,0.16303929467650985,0.09235730790947184,0.46729093082928963,30.256166344441993,0.9129996299743652,0.018259992599487306,24.0,50,1,0.23501034571119322
Small,s3_n200,0,Full,final_pair_self_cross,3,200,50,0.19325877377869516,0.0,0.0,0.0,1.324836254119873,0.026496725082397463,24.82,50,12,0.19325877377869516
Small,s3_n200,0,w/o exact-oracle teacher,final_pair_self_cross,3,200,50,0.10641943709314078,0.16609442850408196,0.46032296764401665,44.934227299297675,1.2606399059295654,0.02521279811859131,19.48,50,4,0.19325877377869516
Small,s3_n200,0,w/o trajectory-level labels,final_pair_self_cross,3,200,50,0.1056712673356214,0.2120050493342709,0.46407430961013824,45.32136095584055,1.2410242557525635,0.02482048511505127,21.98,50,1,0.19325877377869516
Small,s3_n200,0,w/o preference conditioning,final_pair_no_preference,3,200,50,0.14284019011446583,0.15114920146271638,0.3666728291732051,26.088638915801436,1.160583734512329,0.023211674690246584,26.0,50,1,0.19325877377869516
Small,s3_n200,1,Full,final_pair_self_cross,3,200,50,0.19129156274070008,0.002775871755019396,0.0093306748007912,0.0,1.2485673427581787,0.024971346855163574,27.3,50,8,0.19130913414825457
Small,s3_n200,1,w/o exact-oracle teacher,final_pair_self_cross,3,200,50,0.14331833745733025,0.05904077664983803,0.3854701985189929,25.078589246718945,1.2237539291381836,0.02447507858276367,21.84,50,5,0.19130913414825457
Small,s3_n200,1,w/o trajectory-level labels,final_pair_self_cross,3,200,50,0.15801823554230582,0.05651692056323464,0.3958010925895825,17.394038044164546,1.4277129173278809,0.02855425834655762,24.84,50,4,0.19130913414825457
Small,s3_n200,1,w/o preference conditioning,final_pair_no_preference,3,200,50,0.13360970236836175,0.08058283432260256,0.4559948312215318,30.153896777207763,1.543440341949463,0.03086880683898926,27.0,50,1,0.19130913414825457
Small,s3_n200,2,Full,final_pair_self_cross,3,200,50,0.1813900218799704,0.010106923948967197,0.02006207196631416,0.0,1.5117895603179932,0.030235791206359865,23.6,50,11,0.18279240488228898
Small,s3_n200,2,w/o exact-oracle teacher,final_pair_self_cross,3,200,50,0.13881418993523084,0.05263923908175562,0.23724248599704464,23.47198126086168,1.090937852859497,0.02181875705718994,19.68,50,6,0.18279240488228898
Small,s3_n200,2,w/o trajectory-level labels,final_pair_self_cross,3,200,50,0.16540400587170995,0.05543612228991599,0.14362164119625462,8.813062506182796,1.2295336723327637,0.024590673446655272,24.54,50,6,0.18279240488228898
Small,s3_n200,2,w/o preference conditioning,final_pair_no_preference,3,200,50,0.11204155561729583,0.1777693647326912,0.4303293891450757,38.23168746766231,1.220916509628296,0.024418330192565917,25.0,50,1,0.18279240488228898
Small,s3_n200,3,Full,final_pair_self_cross,3,200,50,0.1731140538056854,0.00774609181762836,0.02269856201139556,0.0,1.5369958877563477,0.030739917755126953,22.74,50,9,0.1735378703926881
Small,s3_n200,3,w/o exact-oracle teacher,final_pair_self_cross,3,200,50,0.12958115381601143,0.058654287670541004,0.2417759676285081,25.146947363694782,1.339669942855835,0.0267933988571167,20.08,50,6,0.1735378703926881
Small,s3_n200,3,w/o trajectory-level labels,final_pair_self_cross,3,200,50,0.1631688414703989,0.016524674548433777,0.059994318461278694,5.744890213506099,1.2533493041992188,0.025066986083984374,22.5,50,11,0.1735378703926881
Small,s3_n200,3,w/o preference conditioning,final_pair_no_preference,3,200,50,0.1129481108738817,0.1438075386081644,0.3816210739088051,34.75508868814193,1.4330863952636719,0.028661727905273438,24.0,50,1,0.1735378703926881
Small,s3_n200,4,Full,final_pair_self_cross,3,200,50,0.19564104270234528,0.0,0.0,0.0,1.270878791809082,0.02541757583618164,25.24,50,16,0.19564104270234528
Small,s3_n200,4,w/o exact-oracle teacher,final_pair_self_cross,3,200,50,0.1462226188861076,0.06738462026977525,0.23630342396237167,25.259742604942304,1.2310614585876465,0.02462122917175293,22.9,50,7,0.19564104270234528
Small,s3_n200,4,w/o trajectory-level labels,final_pair_self_cross,3,200,50,0.17794682288603425,0.03743651488515146,0.09638488920485934,9.044226902445821,1.312880039215088,0.026257600784301758,24.7,50,10,0.19564104270234528
Small,s3_n200,4,w/o preference conditioning,final_pair_no_preference,3,200,50,0.10804400645489705,0.19482880362452726,0.477303217583067,44.77436586796424,1.2039213180541992,0.024078426361083986,24.0,50,1,0.19564104270234528
Small,s3_n200,5,Full,final_pair_self_cross,3,200,50,0.18228372101803547,0.00048391516434187487,0.005876433659793429,0.0,1.605644702911377,0.03211289405822754,24.82,50,11,0.18235460872567322
Small,s3_n200,5,w/o exact-oracle teacher,final_pair_self_cross,3,200,50,0.10706537138456548,0.11722699859863807,0.5096435383763239,41.26443612922942,1.3582720756530762,0.027165441513061522,19.94,50,4,0.18235460872567322
Small,s3_n200,5,w/o trajectory-level labels,final_pair_self_cross,3,200,50,0.14010938188231958,0.1119645551371418,0.2918048281857368,23.136645938637102,1.1657323837280273,0.023314647674560547,23.04,50,5,0.18235460872567322
Small,s3_n200,5,w/o preference conditioning,final_pair_no_preference,3,200,50,0.13182860253889403,0.16545633754083955,0.49733463139947637,27.679442902171896,1.1708018779754639,0.023416037559509276,23.0,50,1,0.18235460872567322
Small,s3_n200,6,Full,final_pair_self_cross,3,200,50,0.16924291446721865,0.015708349491929313,0.03609349010058496,0.0,1.489759922027588,0.029795198440551757,22.72,50,7,0.1696882520294533
Small,s3_n200,6,w/o exact-oracle teacher,final_pair_self_cross,3,200,50,0.1290226610057485,0.07849833885890928,0.31413472735270076,23.764807872804965,1.173586130142212,0.023471722602844237,22.78,50,4,0.1696882520294533
Small,s3_n200,6,w/o trajectory-level labels,final_pair_self_cross,3,200,50,0.13965592080252603,0.07951449289579135,0.24302799199004962,17.481968895320247,1.259639024734497,0.02519278049468994,24.0,50,5,0.1696882520294533
Small,s3_n200,6,w/o preference conditioning,final_pair_no_preference,3,200,50,0.11214696469484042,0.1617867662786039,0.5773799278192734,33.73609462595101,1.394500970840454,0.027890019416809082,22.0,50,1,0.1696882520294533
Small,s3_n200,7,Full,final_pair_self_cross,3,200,50,0.16777798524498497,0.006449517927752267,0.014542902148789708,0.0,1.3768038749694824,0.027536077499389647,24.54,50,8,0.16803010775288013
Small,s3_n200,7,w/o exact-oracle teacher,final_pair_self_cross,3,200,50,0.11683884341149474,0.07720813808239442,0.3617589954874943,30.3610403707675,1.0782010555267334,0.021564021110534667,19.58,50,5,0.16803010775288013
Small,s3_n200,7,w/o trajectory-level labels,final_pair_self_cross,3,200,50,0.11542099413893711,0.0844019175492026,0.3570272441239617,31.206115051147844,1.4188871383666992,0.028377742767333985,21.72,50,6,0.16803010775288013
Small,s3_n200,7,w/o preference conditioning,final_pair_no_preference,3,200,50,0.11941979828901773,0.12152762909975667,0.3914185827454398,28.822724796316923,1.0774641036987305,0.02154928207397461,26.0,50,1,0.16803010775288013
Small,s3_n200,8,Full,final_pair_self_cross,3,200,50,0.19214144200622368,0.0007242508956863794,0.006774539316300114,0.0,1.3163273334503174,0.026326546669006346,25.02,50,8,0.1921455897113995
Small,s3_n200,8,w/o exact-oracle teacher,final_pair_self_cross,3,200,50,0.14382698835228172,0.07933428769021794,0.39241784372279476,25.14525401156144,1.2630970478057861,0.02526194095611572,21.26,50,6,0.1921455897113995
Small,s3_n200,8,w/o trajectory-level labels,final_pair_self_cross,3,200,50,0.1610199223330843,0.07791438367048387,0.22733665000025288,16.197192728537622,1.5109655857086182,0.030219311714172362,26.1,50,7,0.1921455897113995
Small,s3_n200,8,w/o preference conditioning,final_pair_no_preference,3,200,50,0.1319601239317448,0.1740738403373595,0.6527419989498855,31.321362765940698,1.181757926940918,0.023635158538818358,23.0,50,1,0.1921455897113995
Small,s3_n200,9,Full,final_pair_self_cross,3,200,50,0.16356474211934718,0.01944415647273389,0.05656698768519063,0.0,1.1799077987670898,0.023598155975341796,23.9,50,13,0.17228193395296912
Small,s3_n200,9,w/o exact-oracle teacher,final_pair_self_cross,3,200,50,0.11862176208719709,0.12704326772859326,0.3144238966920169,27.477180870286123,1.084029197692871,0.021680583953857423,20.3,50,4,0.17228193395296912
Small,s3_n200,9,w/o trajectory-level labels,final_pair_self_cross,3,200,50,0.16596011423681103,0.03465129704794933,0.05607861763189963,-1.4644794999377284,1.4647254943847656,0.029294509887695313,23.64,50,10,0.17228193395296912
Small,s3_n200,9,w/o preference conditioning,final_pair_no_preference,3,200,50,0.10473412451543823,0.20978899753756494,0.460774588339446,35.96778672568836,1.1368699073791504,0.022737398147583007,27.0,50,1,0.17228193395296912
Small,s5_n100,0,Full,final_pair_self_cross,5,100,50,0.453764306190823,0.0,0.0,0.0,1.046175241470337,0.020923504829406737,34.74,50,12,0.453764306190823
Small,s5_n100,0,w/o exact-oracle teacher,final_pair_self_cross,5,100,50,0.29616270639664355,0.17497621529691484,0.45074088272869367,34.73203988149361,0.9759073257446289,0.019518146514892577,28.28,50,7,0.453764306190823
Small,s5_n100,0,w/o trajectory-level labels,final_pair_self_cross,5,100,50,0.3053819567615624,0.1861118307743216,0.4444372065071915,32.700313225355565,1.1437323093414307,0.022874646186828614,31.42,50,7,0.453764306190823
Small,s5_n100,0,w/o preference conditioning,final_pair_no_preference,5,100,50,0.3237816559778927,0.1223527619831513,0.38789030143654485,28.645410941218508,1.1745622158050537,0.023491244316101074,35.0,50,1,0.453764306190823
Small,s5_n100,1,Full,final_pair_self_cross,5,100,50,0.546658089835232,0.0,0.0,0.0,1.488121509552002,0.029762430191040037,41.48,50,11,0.546658089835232
Small,s5_n100,1,w/o exact-oracle teacher,final_pair_self_cross,5,100,50,0.4321132843101076,0.09389543833550383,0.3149345751686576,20.95364683245597,1.0822043418884277,0.021644086837768556,35.62,50,4,0.546658089835232
Small,s5_n100,1,w/o trajectory-level labels,final_pair_self_cross,5,100,50,0.40938607156088314,0.10719218331448897,0.35313269345623133,25.111129026870156,1.148597002029419,0.02297194004058838,37.68,50,5,0.546658089835232
Small,s5_n100,1,w/o preference conditioning,final_pair_no_preference,5,100,50,0.40954481062114556,0.12108433477825532,0.4169270865030819,25.08209093830729,1.282322645187378,0.02564645290374756,40.0,50,1,0.546658089835232
Small,s5_n100,2,Full,final_pair_self_cross,5,100,50,0.457239246142469,0.005036810831086902,0.025422523926239497,0.0,1.1755390167236328,0.023510780334472656,34.26,50,8,0.4581671363756501
Small,s5_n100,2,w/o exact-oracle teacher,final_pair_self_cross,5,100,50,0.3764046522472597,0.06215423513487084,0.32372410680670105,17.678839814643215,1.1394271850585938,0.022788543701171875,31.62,50,4,0.4581671363756501
Small,s5_n100,2,w/o trajectory-level labels,final_pair_self_cross,5,100,50,0.368770455689484,0.07857337640710763,0.3266369146419082,19.348468268933203,1.1116673946380615,0.02223334789276123,32.48,50,2,0.4581671363756501
Small,s5_n100,2,w/o preference conditioning,final_pair_no_preference,5,100,50,0.32135983415440456,0.1474713668024476,0.6437942329010478,29.717355440159753,1.0828871726989746,0.021657743453979493,33.0,50,1,0.4581671363756501
Small,s5_n100,3,Full,final_pair_self_cross,5,100,50,0.44913725027072154,0.002071777308978218,0.01040465824723306,0.0,1.1962871551513672,0.023925743103027343,34.1,50,8,0.44925822081527195
Small,s5_n100,3,w/o exact-oracle teacher,final_pair_self_cross,5,100,50,0.34185021584572506,0.1013989171613176,0.32921902675144943,23.88736056969852,1.0682432651519775,0.021364865303039552,29.54,50,4,0.44925822081527195
Small,s5_n100,3,w/o trajectory-level labels,final_pair_self_cross,5,100,50,0.31638820393994205,0.11784294372852545,0.40298418223821514,29.55645434680909,1.070401668548584,0.02140803337097168,30.58,50,5,0.44925822081527195
Small,s5_n100,3,w/o preference conditioning,final_pair_no_preference,5,100,50,0.3415619334572886,0.12182604006142969,0.4065096405503547,23.951546381109775,1.111614465713501,0.02223228931427002,34.0,50,1,0.44925822081527195
Small,s5_n100,4,Full,final_pair_self_cross,5,100,50,0.46694574656708543,0.0,0.0,0.0,1.1769330501556396,0.023538661003112794,37.1,50,7,0.46694574656708543
Small,s5_n100,4,w/o exact-oracle teacher,final_pair_self_cross,5,100,50,0.3727209426483417,0.09195654374703939,0.3993668149891004,20.178961819755344,1.1391866207122803,0.022783732414245604,32.74,50,4,0.46694574656708543
Small,s5_n100,4,w/o trajectory-level labels,final_pair_self_cross,5,100,50,0.33758560274834265,0.13363018052666148,0.607232313831595,27.70346336159586,1.0254230499267578,0.020508460998535157,30.44,50,3,0.46694574656708543
Small,s5_n100,4,w/o preference conditioning,final_pair_no_preference,5,100,50,0.3953443534486957,0.12285892721794811,0.5104832250182195,15.333985510049589,1.0731501579284668,0.021463003158569336,36.0,50,1,0.46694574656708543
Small,s5_n100,5,Full,final_pair_self_cross,5,100,50,0.42054070570946256,0.0,0.0,0.0,1.2720000743865967,0.025440001487731935,35.78,50,7,0.42054070570946256
Small,s5_n100,5,w/o exact-oracle teacher,final_pair_self_cross,5,100,50,0.3391258138034028,0.06672748854647027,0.3716650789165542,19.359574662032024,1.030456781387329,0.02060913562774658,29.38,50,4,0.42054070570946256
Small,s5_n100,5,w/o trajectory-level labels,final_pair_self_cross,5,100,50,0.2814561338567455,0.1428089056069026,0.6902126582071216,33.072796512784166,1.0413706302642822,0.020827412605285645,30.52,50,2,0.42054070570946256
Small,s5_n100,5,w/o preference conditioning,final_pair_no_preference,5,100,50,0.33665450107190004,0.10925222510652177,0.6628781863156753,19.94722591622716,1.1121537685394287,0.022243075370788574,36.0,50,1,0.42054070570946256
Small,s5_n100,6,Full,final_pair_self_cross,5,100,50,0.4474102154066997,0.0,0.0,0.0,1.1549983024597168,0.023099966049194336,36.16,50,13,0.44741021540669956
Small,s5_n100,6,w/o exact-oracle teacher,final_pair_self_cross,5,100,50,0.2946606354532888,0.18848594013322004,0.7401346198729197,34.14083422627269,1.0222203731536865,0.02044440746307373,29.46,50,4,0.44741021540669956
Small,s5_n100,6,w/o trajectory-level labels,final_pair_self_cross,5,100,50,0.2928663085206859,0.1759144558600966,0.6815641964497243,34.54188160311272,1.048896312713623,0.02097792625427246,30.4,50,2,0.44741021540669956
Small,s5_n100,6,w/o preference conditioning,final_pair_no_preference,5,100,50,0.36252445503172176,0.08662428280808718,0.39652070993198885,18.972691604239756,1.1605556011199951,0.023211112022399904,36.0,50,1,0.44741021540669956
Small,s5_n100,7,Full,final_pair_self_cross,5,100,50,0.4572123246039875,0.0,0.0,0.0,1.1443135738372803,0.022886271476745604,34.78,50,8,0.4572123246039875
Small,s5_n100,7,w/o exact-oracle teacher,final_pair_self_cross,5,100,50,0.33737786475373255,0.10127217211633284,0.5177365323675782,26.209805248370994,1.1059989929199219,0.022119979858398437,30.92,50,8,0.4572123246039875
Small,s5_n100,7,w/o trajectory-level labels,final_pair_self_cross,5,100,50,0.3527922375988427,0.08037336690308051,0.44393186446882515,22.838423503913152,1.0609264373779297,0.021218528747558595,31.56,50,6,0.4572123246039875
Small,s5_n100,7,w/o preference conditioning,final_pair_no_preference,5,100,50,0.3164425154981369,0.14731986206169925,0.8030936390220229,30.788717086263535,1.0209341049194336,0.020418682098388673,34.0,50,1,0.4572123246039875
Small,s5_n100,8,Full,final_pair_self_cross,5,100,50,0.4216549258204525,0.0,0.0,0.0,1.1589078903198242,0.023178157806396486,35.34,50,12,0.4216549258204525
Small,s5_n100,8,w/o exact-oracle teacher,final_pair_self_cross,5,100,50,0.2950321704716977,0.1660185148387868,0.5944646384743817,30.029948091409892,1.084115743637085,0.0216823148727417,29.92,50,7,0.4216549258204525
Small,s5_n100,8,w/o trajectory-level labels,final_pair_self_cross,5,100,50,0.26383055538483546,0.15041919933289247,0.5795987021775084,37.429746641409146,1.0333685874938965,0.02066737174987793,29.36,50,6,0.4216549258204525
Small,s5_n100,8,w/o preference conditioning,final_pair_no_preference,5,100,50,0.3231685195239301,0.09701597639242414,0.37380866215873815,23.3571103444098,1.146153211593628,0.02292306423187256,36.0,50,1,0.4216549258204525
Small,s5_n100,9,Full,final_pair_self_cross,5,100,50,0.42766710621910237,0.0,0.0,0.0,1.162320852279663,0.02324641704559326,34.08,50,6,0.4276671062191023
Small,s5_n100,9,w/o exact-oracle teacher,final_pair_self_cross,5,100,50,0.3685868320510335,0.07282751724176735,0.47941119449935693,13.814547181424066,1.049802541732788,0.020996050834655763,30.04,50,9,0.4276671062191023
Small,s5_n100,9,w/o trajectory-level labels,final_pair_self_cross,5,100,50,0.3172476164860308,0.09454316885950305,0.6375051627158421,25.819027960616985,1.064699649810791,0.02129399299621582,28.14,50,3,0.4276671062191023
Small,s5_n100,9,w/o preference conditioning,final_pair_no_preference,5,100,50,0.34078040568487816,0.0869275805885182,0.5331773270279735,20.31643286816415,1.0313892364501953,0.020627784729003906,34.0,50,1,0.4276671062191023
Small,s5_n150,0,Full,final_pair_self_cross,5,150,50,0.3226821537063851,0.002139150748474605,0.01287883711342728,0.0,1.5175518989562988,0.030351037979125976,35.42,50,12,0.32335139350165065
Small,s5_n150,0,w/o exact-oracle teacher,final_pair_self_cross,5,150,50,0.22333459102761413,0.1330162076366898,0.4383244112857889,30.788056152981202,1.3993914127349854,0.02798782825469971,29.56,50,7,0.32335139350165065
Small,s5_n150,0,w/o trajectory-level labels,final_pair_self_cross,5,150,50,0.22229297473005108,0.1398627538020634,0.42586248423922457,31.1108556278201,1.3780670166015625,0.02756134033203125,29.94,50,7,0.32335139350165065
Small,s5_n150,0,w/o preference conditioning,final_pair_no_preference,5,150,50,0.2578229523042317,0.14483644136315793,0.49267023853824427,20.100027428591567,1.427839756011963,0.02855679512023926,37.0,50,1,0.32335139350165065
Small,s5_n150,1,Full,final_pair_self_cross,5,150,50,0.360214679461397,0.0,0.0,0.0,1.702294111251831,0.03404588222503662,39.54,50,11,0.360214679461397
Small,s5_n150,1,w/o exact-oracle teacher,final_pair_self_cross,5,150,50,0.28651293255652144,0.06833248000998664,0.5166101562537295,20.46050622231067,1.4431641101837158,0.028863282203674318,33.18,50,9,0.360214679461397
Small,s5_n150,1,w/o trajectory-level labels,final_pair_self_cross,5,150,50,0.3240404557240567,0.059116730966769906,0.4202804869540827,10.042406875652322,1.6008989810943604,0.03201797962188721,37.02,50,8,0.360214679461397
