scale,instance_idx,seed,method,satellites,tasks,hv,igd,igd_norm,coverage,seconds,points,nd_points,avg_scheduled,reference_hv
s10_n300,6,20260701,NSGA-II,10,300,0.1776591263366477,0.11380384727920075,0.20383468501770446,0.0,74.57264518737793,27,27,,0.21178393940488988
s10_n300,6,20260701,KDPCS,10,300,0.21178393940488988,0.0005555592858969966,0.0009950652351115351,0.95,0.7664291858673096,50,19,76.06,0.21178393940488988
s10_n300,6,20260701,SPEA2,10,300,0.16677186253303067,0.11692596354314737,0.20942672430692913,0.0,41.99218225479126,20,20,,0.21178393940488988
s10_n300,7,20260701,IBEA,10,300,0.17003310957191722,0.126796798200672,0.23609520684412966,0.0,106.16329765319824,19,19,,0.21813778154020536
s10_n300,7,20260701,MOEA/D,10,300,0.16234131634155188,0.13311497906812472,0.24785963812274192,0.0,47.262934923172,14,14,,0.21813778154020536
s10_n300,7,20260701,MONP,10,300,0.19918195760274604,0.04172897357530587,0.07769920682116124,0.0,22.46004319190979,50,12,66.42,0.21813778154020536
s10_n300,7,20260701,NSGA-II,10,300,0.17369008328148922,0.1205367462478457,0.2244390114067776,0.0,97.35444283485413,26,26,,0.21813778154020536
s10_n300,7,20260701,KDPCS,10,300,0.21813778154020536,0.0,0.0,1.0,0.7052793502807617,50,16,73.06,0.21813778154020536
s10_n300,7,20260701,SPEA2,10,300,0.16067727847528152,0.12127117658082295,0.22580651818800127,0.0,32.093201875686646,21,21,,0.21813778154020536
s10_n300,8,20260701,IBEA,10,300,0.15162053720113353,0.20191941397664298,0.458830463500601,0.0,110.84004735946655,14,14,,0.2331778665021229
s10_n300,8,20260701,MOEA/D,10,300,0.15348909288467844,0.19286185628857594,0.4382485723869513,0.0,104.40048789978027,20,20,,0.2331778665021229
s10_n300,8,20260701,MONP,10,300,0.2331778665021229,0.03208482273479981,0.07290776947503289,0.1,25.908535718917847,50,12,73.12,0.2331778665021229
s10_n300,8,20260701,NSGA-II,10,300,0.15107049184189844,0.21199306426523354,0.48172126701487644,0.0,107.32378029823303,28,28,,0.2331778665021229
s10_n300,8,20260701,KDPCS,10,300,0.24779339973539688,0.00185891945675253,0.004224105345564797,0.9,0.8138492107391357,50,18,79.64,0.2331778665021229
s10_n300,8,20260701,SPEA2,10,300,0.16484360338677267,0.1801047577664977,0.4092600501219002,0.0,109.34729337692261,21,21,,0.2331778665021229
s10_n300,9,20260701,IBEA,10,300,0.20141693387111037,0.11415938935266953,0.24565358135540932,0.0,73.23291182518005,16,16,,0.242176892943239
s10_n300,9,20260701,MOEA/D,10,300,0.19564889453778742,0.1297994066937629,0.27930851148499525,0.0,46.53688383102417,13,13,,0.242176892943239
s10_n300,9,20260701,MONP,10,300,0.223363636321601,0.038046445298095796,0.08187014312459925,0.0,25.800875902175903,50,12,72.62,0.242176892943239
s10_n300,9,20260701,NSGA-II,10,300,0.19345144955102142,0.11510729723946449,0.24769333444542332,0.0,88.1202301979065,22,22,,0.242176892943239
s10_n300,9,20260701,KDPCS,10,300,0.242176892943239,0.0,0.0,1.0,0.7530298233032227,50,15,76.24,0.242176892943239
s10_n300,9,20260701,SPEA2,10,300,0.20009560572345791,0.11273419230538839,0.24258677484227884,0.0,38.74237895011902,24,24,,0.242176892943239
s10_n400,0,20260701,IBEA,10,400,0.1130216089719774,0.18273849366944048,0.5541309743674124,0.0,151.69580698013306,22,22,,0.17250548863864054
s10_n400,0,20260701,MOEA/D,10,400,0.1187369587330709,0.15089945102956245,0.45758317337220455,0.0,75.04310035705566,11,11,,0.17250548863864054
s10_n400,0,20260701,MONP,10,400,0.1513587315908887,0.025784302811474022,0.07818758135410792,0.0,35.2213876247406,50,11,64.62,0.17250548863864054
s10_n400,0,20260701,NSGA-II,10,400,0.11430857823093733,0.18379013692972845,0.557319947269665,0.0,136.53993248939514,19,19,,0.17250548863864054
s10_n400,0,20260701,KDPCS,10,400,0.17250548863864054,0.0,0.0,1.0,0.8125061988830566,50,15,69.28,0.17250548863864054
s10_n400,0,20260701,SPEA2,10,400,0.11805875144674864,0.1649781123382096,0.5002749026958664,0.0,149.54697799682617,27,27,,0.17250548863864054
s10_n400,1,20260701,IBEA,10,400,0.12547097293901122,0.11867394549768549,0.21164053402554187,0.0,161.2988522052765,29,29,,0.1552646209235479
s10_n400,1,20260701,MOEA/D,10,400,0.11679783165563846,0.1346162576606043,0.24007170689682586,0.0,78.07506227493286,17,17,,0.1552646209235479
s10_n400,1,20260701,MONP,10,400,0.13879976169601638,0.028589912666700728,0.0509866286078957,0.0,36.43535089492798,50,17,66.64,0.1552646209235479
s10_n400,1,20260701,NSGA-II,10,400,0.12038987345713055,0.12348723615211163,0.22022445192134288,0.0,142.73451685905457,27,27,,0.1552646209235479
s10_n400,1,20260701,KDPCS,10,400,0.1552646209235479,0.0,0.0,1.0,0.9045841693878174,50,21,71.98,0.1552646209235479
s10_n400,1,20260701,SPEA2,10,400,0.1201253289341325,0.11572084422308822,0.20637403742288643,0.0,152.5354459285736,23,23,,0.1552646209235479
s10_n400,2,20260701,IBEA,10,400,0.12165604847869368,0.1260683288777588,0.32204826150105537,0.0,118.79554200172424,33,33,,0.15187588643720587
s10_n400,2,20260701,MOEA/D,10,400,0.11519268120635678,0.14308442950994538,0.3655167969762606,0.0,36.458290338516235,15,15,,0.15187588643720587
s10_n400,2,20260701,MONP,10,400,0.14719137271342772,0.019276700871741156,0.049243359204354055,0.3125,25.299140453338623,50,13,68.0,0.15187588643720587
s10_n400,2,20260701,NSGA-II,10,400,0.11606063695731493,0.13898400471272446,0.35504204341114226,0.0,88.4694938659668,29,29,,0.15187588643720587
s10_n400,2,20260701,KDPCS,10,400,0.15187588643720587,0.0017885533877474318,0.004568954901309099,0.6875,0.844048023223877,50,14,73.86,0.15187588643720587
s10_n400,2,20260701,SPEA2,10,400,0.11636977099142153,0.1304305979621346,0.3331919102455806,0.0,35.65530514717102,26,26,,0.15187588643720587
s10_n400,3,20260701,IBEA,10,400,0.09452886537407133,0.2346036709475684,0.6164994507555179,0.0,101.10884118080139,20,20,,0.15451281087289265
s10_n400,3,20260701,MOEA/D,10,400,0.09507095541870979,0.2320540008146303,0.6097993414596349,0.0,92.81279373168945,21,21,,0.15451281087289265
s10_n400,3,20260701,MONP,10,400,0.15530701853314247,0.03593652107022596,0.09443520390100713,0.0,26.95092535018921,50,11,68.1,0.15451281087289265
s10_n400,3,20260701,NSGA-II,10,400,0.0962528921786317,0.24120743770529218,0.6338530520977754,0.0,82.75575947761536,16,16,,0.15451281087289265
s10_n400,3,20260701,KDPCS,10,400,0.15451281087289265,0.0,0.0,1.0,0.8695859909057617,50,18,73.24,0.15451281087289265
s10_n400,3,20260701,SPEA2,10,400,0.10146637080589238,0.20805757708064596,0.5467407286410645,0.0,53.54751205444336,17,17,,0.15451281087289265
s10_n400,4,20260701,IBEA,10,400,0.12142139184297931,0.14050039533350783,0.35932628166092084,0.0,111.10393619537354,25,25,,0.16597240608578256
s10_n400,4,20260701,MOEA/D,10,400,0.12149922970457144,0.14250733437112234,0.36445897854902837,0.0,103.92181444168091,21,21,,0.16597240608578256
s10_n400,4,20260701,MONP,10,400,0.1564004861027086,0.027595477148602925,0.07057474942279819,0.0,25.495319843292236,50,10,71.44,0.16597240608578256
s10_n400,4,20260701,NSGA-II,10,400,0.12137191176907547,0.12805339810114194,0.3274933944812564,0.0,102.90209889411926,16,16,,0.16597240608578256
s10_n400,4,20260701,KDPCS,10,400,0.16597240608578256,0.0,0.0,1.0,0.9089033603668213,50,16,77.04,0.16597240608578256
s10_n400,4,20260701,SPEA2,10,400,0.11911602625686409,0.13403039341631498,0.34277941198325607,0.0,80.68963694572449,20,20,,0.16597240608578256
s10_n400,5,20260701,IBEA,10,400,0.1324103825546561,0.11871747501530037,0.26829974455401007,0.0,94.49239611625671,20,20,,0.17689791444486566
s10_n400,5,20260701,MOEA/D,10,400,0.1252419210858705,0.1202234866288884,0.2717033086137154,0.0,27.502384901046753,14,14,,0.17689791444486566
s10_n400,5,20260701,MONP,10,400,0.16356927815151362,0.030417510470209814,0.0687431255430123,0.0,25.27340054512024,50,13,69.02,0.17689791444486566
s10_n400,5,20260701,NSGA-II,10,400,0.13456342198059096,0.10860797044449111,0.24545241316015967,0.0,97.67455267906189,21,21,,0.17689791444486566
s10_n400,5,20260701,KDPCS,10,400,0.17689791444486566,0.0,0.0,1.0,0.8445515632629395,50,13,73.82,0.17689791444486566
s10_n400,5,20260701,SPEA2,10,400,0.13277030769266324,0.10809806451152094,0.24430003326373045,0.0,71.78957343101501,25,25,,0.17689791444486566
s10_n400,6,20260701,IBEA,10,400,0.10794858314888338,0.1336741107960971,0.3395317137407303,0.0,98.93656134605408,29,29,,0.13282151754866556
s10_n400,6,20260701,MOEA/D,10,400,0.10514984508367131,0.1360932816661807,0.345676398201015,0.0,70.13548398017883,22,22,,0.13282151754866556
s10_n400,6,20260701,MONP,10,400,0.13282151754866556,0.029787866202223096,0.07566106256542,0.05263157894736842,23.99537205696106,50,15,69.74,0.13282151754866556
s10_n400,6,20260701,NSGA-II,10,400,0.10996028483934751,0.1349814996684314,0.34285247631551447,0.0,104.39730668067932,37,37,,0.13282151754866556
s10_n400,6,20260701,KDPCS,10,400,0.1522312948801814,0.001074613229864394,0.0027295133617972955,0.9473684210526315,0.9560143947601318,50,18,77.68,0.13282151754866556
s10_n400,6,20260701,SPEA2,10,400,0.1136103171009472,0.11793632867315375,0.29955780927367925,0.0,101.11216020584106,29,29,,0.13282151754866556
s10_n400,7,20260701,IBEA,10,400,0.10150029085858096,0.1753313500317737,0.42276713959818674,0.0,125.17265605926514,23,23,,0.14991305796169707
s10_n400,7,20260701,MOEA/D,10,400,0.10244583456790655,0.1848275032192745,0.4456647076573979,0.0,87.8862874507904,19,19,,0.14991305796169707
s10_n400,7,20260701,MONP,10,400,0.15501815671597385,0.035008281086111405,0.08441360232692265,0.05263157894736842,32.603208780288696,50,14,67.4,0.14991305796169707
s10_n400,7,20260701,NSGA-II,10,400,0.10541031595373457,0.16141319635768372,0.38920703744750645,0.0,115.81174826622009,32,32,,0.14991305796169707
s10_n400,7,20260701,KDPCS,10,400,0.14991305796169707,0.0002686894081198321,0.00064787644930907,0.9473684210526315,0.9461219310760498,50,18,75.16,0.14991305796169707
s10_n400,7,20260701,SPEA2,10,400,0.10541031595373457,0.16037950350224947,0.3867145489585065,0.0,91.92552733421326,21,21,,0.14991305796169707
s10_n400,8,20260701,IBEA,10,400,0.09851498034985323,0.18246299142185005,0.47900229086515106,0.0,40.112969636917114,21,21,,0.1439191087782774
s10_n400,8,20260701,MOEA/D,10,400,0.1017694855492995,0.17012475053031623,0.44661191073251966,0.0,120.07574725151062,18,18,,0.1439191087782774
s10_n400,8,20260701,MONP,10,400,0.13573260703734819,0.0353768872196696,0.09287149076012888,0.0,34.76249408721924,50,14,73.9,0.1439191087782774
s10_n400,8,20260701,NSGA-II,10,400,0.1025960720026872,0.15466560622829212,0.4060285273418331,0.0,84.14183807373047,39,39,,0.1439191087782774
s10_n400,8,20260701,KDPCS,10,400,0.1439191087782774,0.0,0.0,1.0,0.9610557556152344,50,19,81.7,0.1439191087782774
s10_n400,8,20260701,SPEA2,10,400,0.11158506927524967,0.14601262197984272,0.38331269195226275,0.0,109.18571090698242,17,17,,0.1439191087782774
s10_n400,9,20260701,IBEA,10,400,0.11198041882020594,0.12615035739951805,0.22995892056600395,0.0,107.9918224811554,29,29,,0.14629331115740515
s10_n400,9,20260701,MOEA/D,10,400,0.11198041882020594,0.12953538645460885,0.23612947484456215,0.0,116.88962483406067,19,19,,0.14629331115740515
s10_n400,9,20260701,MONP,10,400,0.14629331115740515,0.03132059547281557,0.05709417297648223,0.17647058823529413,29.812947511672974,50,12,68.2,0.14629331115740515
s10_n400,9,20260701,NSGA-II,10,400,0.11886936393290753,0.11601182192137621,0.21147742972654526,0.0,125.72615170478821,36,36,,0.14629331115740515
s10_n400,9,20260701,KDPCS,10,400,0.1546266887551379,0.002483828461193201,0.004527759758921533,0.8235294117647058,0.9141862392425537,50,14,75.8,0.14629331115740515
s10_n400,9,20260701,SPEA2,10,400,0.11297738979283763,0.11899098661765951,0.21690813568622788,0.0,36.66225337982178,23,23,,0.14629331115740515
s15_n400,0,20260701,IBEA,15,400,0.19047438901884498,0.11647088476811711,0.2140849278357981,0.0,150.25290703773499,19,19,,0.23139814960981897
s15_n400,0,20260701,MOEA/D,15,400,0.19047438901884498,0.12695450547271014,0.23335485255963825,0.0,115.86901545524597,9,9,,0.23139814960981897
s15_n400,0,20260701,MONP,15,400,0.23139814960981897,0.03251611101137037,0.05976780629106714,0.047619047619047616,56.04451775550842,50,11,100.64,0.23139814960981897
s15_n400,0,20260701,NSGA-II,15,400,0.19441390876603637,0.11600063745688059,0.21322056708253795,0.0,125.66345715522766,31,31,,0.23139814960981897
s15_n400,0,20260701,KDPCS,15,400,0.2420121647029041,0.0005997502689164547,0.0011023999113264004,0.9523809523809523,1.6601285934448242,50,20,107.46,0.23139814960981897
s15_n400,0,20260701,SPEA2,15,400,0.19662696331018806,0.11017665722735619,0.20251551929624212,0.0,100.47873187065125,21,21,,0.23139814960981897
s15_n400,1,20260701,IBEA,15,400,0.18513318362510717,0.1432173955386524,0.34530039463753315,0.0,146.61667442321777,22,22,,0.24376275406365158
s15_n400,1,20260701,MOEA/D,15,400,0.18905851863201398,0.15079580092393827,0.36357210220783437,0.0,95.45965123176575,13,13,,0.24376275406365158
s15_n400,1,20260701,MONP,15,400,0.24376275406365158,0.02845096008592027,0.06859591119176285,0.16666666666666666,57.69069290161133,50,10,102.36,0.24376275406365158
s15_n400,1,20260701,NSGA-II,15,400,0.19387973093877114,0.1357275397896592,0.32724218225223983,0.0,201.8019757270813,29,29,,0.24376275406365158
s15_n400,1,20260701,KDPCS,15,400,0.25284576772567685,0.00228076223653468,0.005498969572709897,0.8333333333333334,1.748610258102417,50,20,110.22,0.24376275406365158
s15_n400,1,20260701,SPEA2,15,400,0.19398783251001087,0.1348604137968529,0.3251515217819084,0.0,124.85207915306091,20,20,,0.24376275406365158
s15_n400,2,20260701,IBEA,15,400,0.18474194299136643,0.15061841246615315,0.3580463050786049,0.0,131.33964729309082,22,22,,0.2467271379097077
s15_n400,2,20260701,MOEA/D,15,400,0.17842867897678924,0.16032438756464118,0.38111910517188385,0.0,77.96521139144897,18,18,,0.2467271379097077
s15_n400,2,20260701,MONP,15,400,0.23483693123460914,0.02885009890236839,0.06858173010863856,0.0,41.40300679206848,50,12,104.18,0.2467271379097077
s15_n400,2,20260701,NSGA-II,15,400,0.18669233023216122,0.15016101449139452,0.3569589901074053,0.0,124.83886933326721,24,24,,0.2467271379097077
s15_n400,2,20260701,KDPCS,15,400,0.2467271379097077,0.0,0.0,1.0,1.682063341140747,50,21,109.6,0.2467271379097077
s15_n400,2,20260701,SPEA2,15,400,0.1869731643177785,0.1475725033681016,0.3508056465143159,0.0,83.42221665382385,29,29,,0.2467271379097077
s15_n400,3,20260701,IBEA,15,400,0.15345669356944402,0.16569716625016773,0.3321208045445623,0.0,170.5574085712433,40,40,,0.22673608516455157
s15_n400,3,20260701,MOEA/D,15,400,0.1487318828522014,0.17740741849699987,0.3555926507182365,0.0,131.46709179878235,26,26,,0.22673608516455157
s15_n400,3,20260701,MONP,15,400,0.20461724460736758,0.03429600122671103,0.06874236764483613,0.0,37.45615816116333,50,12,100.04,0.22673608516455157
s15_n400,3,20260701,NSGA-II,15,400,0.15788174641438465,0.16559779282297982,0.33192162200369635,0.0,149.25188851356506,36,36,,0.22673608516455157
s15_n400,3,20260701,KDPCS,15,400,0.22673608516455157,0.0,0.0,1.0,1.5792160034179688,50,23,107.18,0.22673608516455157
s15_n400,3,20260701,SPEA2,15,400,0.15187464228313144,0.1666931753446733,0.33411718957206155,0.0,147.40382289886475,40,40,,0.22673608516455157
s15_n400,4,20260701,IBEA,15,400,0.21138224928168725,0.11955681854044331,0.33509355541745467,0.0,122.95641207695007,24,24,,0.22894129442320865
s15_n400,4,20260701,MOEA/D,15,400,0.20798966271658456,0.12938555564208282,0.36264151546573664,0.0,43.55256223678589,8,8,,0.22894129442320865
s15_n400,4,20260701,MONP,15,400,0.22894129442320865,0.02913996861146865,0.08167343197968181,0.15789473684210525,42.74998164176941,50,12,101.68,0.22894129442320865
s15_n400,4,20260701,NSGA-II,15,400,0.21189200931517582,0.12487833114349219,0.35000867778457606,0.0,136.662930727005,27,27,,0.22894129442320865
s15_n400,4,20260701,KDPCS,15,400,0.25662570448160016,0.0031028226678940893,0.008696583702273608,0.8421052631578947,1.613966941833496,50,16,110.82,0.22894129442320865
s15_n400,4,20260701,SPEA2,15,400,0.20974658483249722,0.1234401477038027,0.345977740795524,0.0,102.40659093856812,22,22,,0.22894129442320865
s15_n400,5,20260701,IBEA,15,400,0.17007205897321584,0.16395565721125888,0.35067185758582115,0.0,156.76094722747803,38,38,,0.2536117027904789
s15_n400,5,20260701,MOEA/D,15,400,0.17073250206282187,0.18391530142185994,0.39336197045618637,0.0,125.16841626167297,18,18,,0.2536117027904789
s15_n400,5,20260701,MONP,15,400,0.22113372314309251,0.037658316192416504,0.08054441010067241,0.0,43.02654838562012,50,12,106.74,0.2536117027904789
s15_n400,5,20260701,NSGA-II,15,400,0.16353238828757166,0.16573391963867412,0.35447524320424645,0.0,138.35716915130615,32,32,,0.2536117027904789
s15_n400,5,20260701,KDPCS,15,400,0.2536117027904789,0.0,0.0,1.0,1.7840266227722168,50,15,113.6,0.2536117027904789
s15_n400,5,20260701,SPEA2,15,400,0.16737700316889742,0.1681755121549367,0.35969737336863733,0.0,61.595348834991455,28,28,,0.2536117027904789
s15_n400,6,20260701,IBEA,15,400,0.17981917768308342,0.15044156172975723,0.3956356785847975,0.0,103.46259665489197,34,34,,0.24540225696690762
s15_n400,6,20260701,MOEA/D,15,400,0.1859864856031672,0.15609216892140004,0.41049581287865433,0.0,63.4891140460968,17,17,,0.24540225696690762
s15_n400,6,20260701,MONP,15,400,0.2354751107313754,0.02332394221271961,0.06133799462397283,0.05,42.475120067596436,50,14,105.9,0.24540225696690762
s15_n400,6,20260701,NSGA-II,15,400,0.17734109926339575,0.15493924654397623,0.4074638234343607,0.0,101.38754343986511,33,33,,0.24540225696690762
s15_n400,6,20260701,KDPCS,15,400,0.24540225696690762,0.0010490184622600543,0.002758739848166206,0.95,1.7048485279083252,50,19,113.42,0.24540225696690762
s15_n400,6,20260701,SPEA2,15,400,0.1811293568463396,0.15254799073208428,0.40117522801611344,0.0,147.77814722061157,33,33,,0.24540225696690762
s15_n400,7,20260701,IBEA,15,400,0.19328268228684206,0.1567925012187121,0.4785257602235131,0.0,138.65287041664124,18,18,,0.24550939106153044
s15_n400,7,20260701,MOEA/D,15,400,0.1990259432990496,0.15656435935711202,0.47782947846952345,0.0,60.039809226989746,9,9,,0.24550939106153044
s15_n400,7,20260701,MONP,15,400,0.24550939106153044,0.03206153725450183,0.09785079879071398,0.07692307692307693,50.63911247253418,50,10,103.32,0.24550939106153044
s15_n400,7,20260701,NSGA-II,15,400,0.2041154676635034,0.1405823116767553,0.42905277386486207,0.0,84.7648286819458,20,20,,0.24550939106153044
s15_n400,7,20260701,KDPCS,15,400,0.2772242753837636,0.0019322967968320194,0.00589730877748859,0.9230769230769231,1.7218537330627441,50,24,113.42,0.24550939106153044
s15_n400,7,20260701,SPEA2,15,400,0.19406228341772214,0.15901052197168927,0.4852950894883699,0.0,91.51333427429199,17,17,,0.24550939106153044
s15_n400,8,20260701,IBEA,15,400,0.19330853259845632,0.1360047945687096,0.3104056391596093,0.0,61.50018858909607,20,20,,0.2360871108629207
s15_n400,8,20260701,MOEA/D,15,400,0.1967097142673584,0.15064329732364362,0.34381529812342937,0.0,58.84783935546875,9,9,,0.2360871108629207
s15_n400,8,20260701,MONP,15,400,0.22484594456035664,0.02300145160570237,0.052496533742858974,0.038461538461538464,54.705867290496826,50,12,107.64,0.2360871108629207
s15_n400,8,20260701,NSGA-II,15,400,0.1946565175704976,0.13160497176343586,0.3003638622179144,0.0,170.74560260772705,28,28,,0.2360871108629207
s15_n400,8,20260701,KDPCS,15,400,0.2360871108629207,0.0003513645679930809,0.0008019242531250057,0.9615384615384616,1.7254786491394043,50,25,113.28,0.2360871108629207
s15_n400,8,20260701,SPEA2,15,400,0.19328234166321037,0.1267699960447723,0.28932892971401103,0.0,107.21098947525024,25,25,,0.2360871108629207
s15_n400,9,20260701,IBEA,15,400,0.18900302055660625,0.12750298405531663,0.3068004686157355,0.0,76.62471914291382,24,24,,0.2311122796455523
s15_n400,9,20260701,MOEA/D,15,400,0.17678244868716472,0.1444314334000245,0.34753407363976285,0.0,48.4839301109314,11,11,,0.2311122796455523
s15_n400,9,20260701,MONP,15,400,0.2143153286674533,0.03353854340532964,0.08070117660132727,0.0,49.038297176361084,50,14,99.26,0.2311122796455523
s15_n400,9,20260701,NSGA-II,15,400,0.1877435744729273,0.12707637577450362,0.30577395444088296,0.0,111.34640836715698,17,17,,0.2311122796455523
s15_n400,9,20260701,KDPCS,15,400,0.2311122796455523,0.0,0.0,1.0,1.594104528427124,50,16,104.58,0.2311122796455523
s15_n400,9,20260701,SPEA2,15,400,0.1912134730979603,0.12172199855410748,0.2928901348774893,0.0,80.61486029624939,18,18,,0.2311122796455523
s15_n600,0,20260701,IBEA,15,600,0.09734108993666625,0.21574837884677472,0.48812216367118605,0.0,198.8502004146576,33,33,,0.1605021917178869
s15_n600,0,20260701,MOEA/D,15,600,0.10448112933780918,0.21865488645299108,0.4946980220347878,0.0,181.3527615070343,18,18,,0.1605021917178869
s15_n600,0,20260701,MONP,15,600,0.1605021917178869,0.031160027958044734,0.07049832934196724,0.045454545454545456,84.63923788070679,50,12,104.16,0.1605021917178869
s15_n600,0,20260701,NSGA-II,15,600,0.0961715114998032,0.21418942011989364,0.4845950812851825,0.0,258.319518327713,24,24,,0.1605021917178869
s15_n600,0,20260701,KDPCS,15,600,0.16843839857038012,0.00041745030019152424,0.0009444647734729391,0.9545454545454546,2.33343768119812,50,21,115.7,0.1605021917178869
s15_n600,0,20260701,SPEA2,15,600,0.10176933018988417,0.2097068766843841,0.47445350426760996,0.0,262.2644364833832,22,22,,0.1605021917178869
s15_n600,1,20260701,IBEA,15,600,0.09173460449604114,0.1911601083160259,0.345984733240241,0.0,280.3019263744354,35,35,,0.1529180668748145
s15_n600,1,20260701,MOEA/D,15,600,0.09173460449604114,0.19666786818851273,0.355953344615389,0.0,187.39597964286804,17,17,,0.1529180668748145
s15_n600,1,20260701,MONP,15,600,0.13699367194578616,0.03613438481249306,0.06540038923540685,0.0,83.93110656738281,50,15,103.24,0.1529180668748145
s15_n600,1,20260701,NSGA-II,15,600,0.09453095662070272,0.18375498772100857,0.3325820484633351,0.0,272.94984436035156,32,32,,0.1529180668748145
s15_n600,1,20260701,KDPCS,15,600,0.1529180668748145,0.0,0.0,1.0,2.244236707687378,50,28,113.56,0.1529180668748145
s15_n600,1,20260701,SPEA2,15,600,0.09483415232248908,0.181545860382385,0.32858370205267173,0.0,113.50097680091858,25,25,,0.1529180668748145
s15_n600,2,20260701,IBEA,15,600,0.10508543947173753,0.21326282765991372,0.5707130595036394,0.0,198.1861011981964,40,40,,0.16359725769899372
s15_n600,2,20260701,MOEA/D,15,600,0.1085444225646958,0.21643648132584037,0.5792060801268785,0.0,149.34925961494446,21,21,,0.16359725769899372
s15_n600,2,20260701,MONP,15,600,0.15837065820305388,0.03082655661806385,0.08249500691003124,0.0,65.44377899169922,50,10,106.26,0.16359725769899372
s15_n600,2,20260701,NSGA-II,15,600,0.11475585198612968,0.2048159864132556,0.5481084515467886,0.0,172.83008289337158,30,30,,0.16359725769899372
s15_n600,2,20260701,KDPCS,15,600,0.16359725769899372,0.0,0.0,1.0,2.189249038696289,50,18,111.26,0.16359725769899372
s15_n600,2,20260701,SPEA2,15,600,0.11247629419783305,0.2063671824058969,0.5522596100987227,0.0,129.13337683677673,28,28,,0.16359725769899372
s15_n600,3,20260701,IBEA,15,600,0.11717472741651117,0.16312836458323154,0.3992508524567243,0.0,124.74156188964844,36,36,,0.1670945716483483
s15_n600,3,20260701,MOEA/D,15,600,0.11642447620265359,0.16736355527194294,0.40961633057026275,0.0,57.50068998336792,17,17,,0.1670945716483483
s15_n600,3,20260701,MONP,15,600,0.1670945716483483,0.02428100781488549,0.05942690036382498,0.045454545454545456,62.12428116798401,50,13,104.62,0.1670945716483483
s15_n600,3,20260701,NSGA-II,15,600,0.11734991754243697,0.15825921357198594,0.3873337790713141,0.0,175.58236527442932,28,28,,0.1670945716483483
s15_n600,3,20260701,KDPCS,15,600,0.1746595048219296,0.00026669957198030233,0.0006527376874954868,0.9545454545454546,2.278468608856201,50,21,114.04,0.1670945716483483
s15_n600,3,20260701,SPEA2,15,600,0.1240724924453868,0.15360144678065443,0.3759340610226794,0.0,157.77672958374023,28,28,,0.1670945716483483
s15_n600,4,20260701,IBEA,15,600,0.10604389885659847,0.14447870651500538,0.28772438637208625,0.0,94.88365244865417,35,35,,0.1436452502403568
s15_n600,4,20260701,MOEA/D,15,600,0.10886407927265299,0.14708105230773974,0.2929068687212392,0.0,57.81920766830444,14,14,,0.1436452502403568
s15_n600,4,20260701,MONP,15,600,0.1436452502403568,0.030560831244946768,0.060860846757788134,0.125,64.1327052116394,50,14,98.66,0.1436452502403568
s15_n600,4,20260701,NSGA-II,15,600,0.11297676887622153,0.13739526012855244,0.27361794595534517,0.0,166.30936098098755,30,30,,0.1436452502403568
s15_n600,4,20260701,KDPCS,15,600,0.14170291772175023,0.0007284188521824638,0.0014506211491053988,0.875,2.1281967163085938,50,22,108.98,0.1436452502403568
s15_n600,4,20260701,SPEA2,15,600,0.1111115773213484,0.12998416638361193,0.2588590070670907,0.0,147.76834511756897,26,26,,0.1436452502403568
s15_n600,5,20260701,IBEA,15,600,0.11976332403047757,0.13450196930965783,0.34210140585255583,0.0,185.37807846069336,28,28,,0.15841936427126826
s15_n600,5,20260701,MOEA/D,15,600,0.12113761749420571,0.14035687699672386,0.35699317406355413,0.0,67.43330192565918,20,20,,0.15841936427126826
s15_n600,5,20260701,MONP,15,600,0.1571239017290648,0.028084277067022226,0.07143144978689263,0.0,61.502859592437744,50,12,106.9,0.15841936427126826
s15_n600,5,20260701,NSGA-II,15,600,0.12258994269122918,0.13401325977107342,0.34085838895799747,0.0,167.672669172287,27,27,,0.15841936427126826
s15_n600,5,20260701,KDPCS,15,600,0.15841936427126826,0.0,0.0,1.0,2.3509609699249268,50,23,117.16,0.15841936427126826
s15_n600,5,20260701,SPEA2,15,600,0.12841345357414657,0.12691102705304064,0.3227940898997637,0.0,172.2109432220459,32,32,,0.15841936427126826
s15_n600,6,20260701,IBEA,15,600,0.09487230197883492,0.23480659114879593,0.6765963713496614,0.0,84.87680530548096,20,20,,0.16779562207664753
s15_n600,6,20260701,MOEA/D,15,600,0.09092745848103899,0.24655733606304583,0.710456201820088,0.0,75.25842761993408,17,17,,0.16779562207664753
s15_n600,6,20260701,MONP,15,600,0.1512872726382118,0.028484621289120476,0.08207857926473312,0.0,62.93814778327942,50,15,110.58,0.16779562207664753
s15_n600,6,20260701,NSGA-II,15,600,0.09382280014913542,0.24223946131791382,0.6980142240621154,0.0,70.5308210849762,24,24,,0.16779562207664753
s15_n600,6,20260701,KDPCS,15,600,0.16779562207664753,0.0,0.0,1.0,2.4421422481536865,50,27,123.0,0.16779562207664753
s15_n600,6,20260701,SPEA2,15,600,0.09825882764801944,0.22978868089249185,0.6621372377513967,0.0,114.64555478096008,27,27,,0.16779562207664753
s15_n600,7,20260701,IBEA,15,600,0.12020802794579588,0.13847435558092047,0.49370678371341054,0.0,186.53182363510132,32,32,,0.1624514501042786
